#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_valdenir;Valdenir;;;;;;;;;;;;;x
d_tolain;Tolain;;;;;;;;;;;;;x
d_adisa;Adisa;;;;;;;;;;;;;x
d_aquntae;Aquntae;;;;;;;;;;;;;x
d_vurea;Vurea;;;;;;;;;;;;;x
d_linvar;Linvar;;;;;;;;;;;;;x
d_littare;Littare;;;;;;;;;;;;;x
d_hathian;Hathian;;;;;;;;;;;;;x
d_jelvar;Jelvar;;;;;;;;;;;;;x
d_eastern_jelvir;Eastern Jelvir;;;;;;;;;;;;;x
d_licenotec;Licenotec;;;;;;;;;;;;;x
d_tarchurku;Tarchurku;;;;;;;;;;;;;x
d_veirain;Veirain;;;;;;;;;;;;;x
d_tinna;Tinna;;;;;;;;;;;;;x
d_aelndic;Aelndic;;;;;;;;;;;;;x
d_ramocla;Ramocla;;;;;;;;;;;;;x
d_tarate;Tarate;;;;;;;;;;;;;x
d_serrindor;Serrindor;;;;;;;;;;;;;x
d_xeoa;Xeoa;;;;;;;;;;;;;x
d_jei;Jei;;;;;;;;;;;;;x
d_salrten;Salrten;;;;;;;;;;;;;x
d_iros;Iros;;;;;;;;;;;;;x
d_xulio;Xulio;;;;;;;;;;;;;x
d_nopl;Nopl;;;;;;;;;;;;;x
d_alnque;Alnque;;;;;;;;;;;;;x
d_waunare;Waunare;;;;;;;;;;;;;x
d_salrten;Salrten;;;;;;;;;;;;;x
d_turain;Turain;;;;;;;;;;;;;x
d_callensta;Callensta;;;;;;;;;;;;;x
d_velsaash;Velsaash;;;;;;;;;;;;;x
d_tarate;Tarate;;;;;;;;;;;;;x
d_puroi;Puroi;;;;;;;;;;;;;x
d_tzuarsitian;Tzuarsitian;;;;;;;;;;;;;x
d_jliraas;Jliraas;;;;;;;;;;;;;x
d_ryene;Ryene;;;;;;;;;;;;;x
d_laninsstier;Laninsstier;;;;;;;;;;;;;x
d_nillium;Nillium;;;;;;;;;;;;;x
d_bluevine;Bluevine;;;;;;;;;;;;;x
d_goldfang;Goldfang;;;;;;;;;;;;;x
d_carnsholme;Carnsholme;;;;;;;;;;;;;x
d_xuras;Xuras;;;;;;;;;;;;;x
d_garlinmine;Garlinmine;;;;;;;;;;;;;x
d_tiairalc;Tiairalc;;;;;;;;;;;;;x
d_varianoc;Varianoc;;;;;;;;;;;;;x
d_queiaoc;Queiaoc;;;;;;;;;;;;;x
d_tuiarloa;Tuiarloa;;;;;;;;;;;;;x
d_niklrau;Niklrau;;;;;;;;;;;;;x
d_zuriaoc;Zuriaoc;;;;;;;;;;;;;x
d_bridge_islands;Bridge Islands;;;;;;;;;;;;;x
d_revenhold;Revenhold;;;;;;;;;;;;;x
d_nephelisa;Nephelisa;;;;;;;;;;;;;x
d_xaria;Xaria;;;;;;;;;;;;;x
d_mellounia;Mellounia;;;;;;;;;;;;;x
d_oplina;Oplina;;;;;;;;;;;;;x
d_koltude;Koltude;;;;;;;;;;;;;x
d_amocaal;Amocaal;;;;;;;;;;;;;x
d_grimsmoor;Grimsmoor;;;;;;;;;;;;;x
d_tolvenlsk;Tolvenlsk;;;;;;;;;;;;;x
d_fertasii;Fertasii;;;;;;;;;;;;;x
d_rosenford;Rosenford;;;;;;;;;;;;;x
d_wilnfords;Wilnfords;;;;;;;;;;;;;x
d_wytemor;Wytemor;;;;;;;;;;;;;x
d_vilstalium;Vilstalium;;;;;;;;;;;;;x
d_renindyium;Renindyium;;;;;;;;;;;;;x
d_oltenmark;Oltenmark;;;;;;;;;;;;;x
d_illinea;Illinea;;;;;;;;;;;;;x
d_hilusura;Hilusura;;;;;;;;;;;;;x
d_lowvern;Lowvern;;;;;;;;;;;;;x
d_vurntenvium;Vurntenvium;;;;;;;;;;;;;x
d_oriltverld;Oriltverld;;;;;;;;;;;;;x
d_tel_rendiasim;Tel Rendiasim;;;;;;;;;;;;;x
d_stonehaven;Stonehaven;;;;;;;;;;;;;x
d_pravaris;Pravaris;;;;;;;;;;;;;x
d_oltington;Oltington;;;;;;;;;;;;;x
d_raisurval;Raisurval;;;;;;;;;;;;;x
d_skrellvern;Skrellvern;;;;;;;;;;;;;x
d_fertasii;Fertasii;;;;;;;;;;;;;x
d_kildunserby;Kildunserby;;;;;;;;;;;;;x
d_rolffe;Rolffe;;;;;;;;;;;;;x
d_calavaer;Calavaer;;;;;;;;;;;;;x
d_puliran;Puliran;;;;;;;;;;;;;x
d_miliro;Miliro;;;;;;;;;;;;;x
d_cliroin;Cliroin;;;;;;;;;;;;;x
d_molira;Molira;;;;;;;;;;;;;x
d_erlias;Erlias;;;;;;;;;;;;;x
d_goldwall;Goldwall;;;;;;;;;;;;;x
d_tanltican;Tanltican;;;;;;;;;;;;;x
d_chaliaru;Chaliaru;;;;;;;;;;;;;x
d_varuquea;Varuquea;;;;;;;;;;;;;x
d_saiuru;Saiuru;;;;;;;;;;;;;x
d_queiasli;Queiasli;;;;;;;;;;;;;x
d_nixia;Nixia;;;;;;;;;;;;;x
d_northern_isles;Northern Isles;;;;;;;;;;;;;x
d_amocaal;Amocaal;;;;;;;;;;;;;x
d_grimsmoor;Grimsmoor;;;;;;;;;;;;;x
d_pulirao;Pulirao;;;;;;;;;;;;;x
d_hoporunga;Hoporunga;;;;;;;;;;;;;x
d_kildunserby;Kildunserby;;;;;;;;;;;;;x
d_ildrogigen;Ildrogigen;;;;;;;;;;;;;x
d_jenverith;Jenverith;;;;;;;;;;;;;x
d_ralingslnby;Ralingslnby;;;;;;;;;;;;;x
d_white_witch;White Witch;;;;;;;;;;;;;x
d_westmine;Westmine;;;;;;;;;;;;;x
d_wolfswood;Wolfswood;;;;;;;;;;;;;x
d_lycanian;Lycanian;;;;;;;;;;;;;x
d_tyalia;Tyalia;;;;;;;;;;;;;x
d_kilbunserby;Kilbunserby;;;;;;;;;;;;;x
d_seniria;Seniria;;;;;;;;;;;;;x
d_lunos_priestess;Lunos Priestess;;;;;;;;;;;;;x
d_lenenban;Lenenban;;;;;;;;;;;;;x
d_pukunu;Pukunu;;;;;;;;;;;;;x
d_archenland_knights_guild;Archenland Knights Guild;;;;;;;;;;;;;x
d_grand_narnian_company;Grand Narnian Company;;;;;;;;;;;;;x
d_pania_minor_company;Pania Minor Company;;;;;;;;;;;;;x
d_eponium_company;Eponium Company;;;;;;;;;;;;;x
d_balda_company;Balda Company;;;;;;;;;;;;;x
d_calvar_company;Calvar Company;;;;;;;;;;;;;x
d_tash_golden_company;Tash Golden Company;;;;;;;;;;;;;x
d_shannan_company;Shannan Company;;;;;;;;;;;;;x
d_north_dylis_company;North Dylis Company;;;;;;;;;;;;;x
d_fianna;Fianna;;;;;;;;;;;;;x
d_kolar-tash_cultists;Kolar-tash Cultists;;;;;;;;;;;;;x
d_kollash_league_knights;Kollash League Knights;;;;;;;;;;;;;x
d_great_witchs_company;Great Witches Company;;;;;;;;;;;;;x
d_gralmidid_band;Gralmidid Band;;;;;;;;;;;;;x
d_valglmend_company;Valglmend Company;;;;;;;;;;;;;x
d_tol_vend_company;Tol Vend Company;;;;;;;;;;;;;x
d_rendvalo_company;Rendvalo Company;;;;;;;;;;;;;x
d_rosski_faithful;Rosski Faithful;;;;;;;;;;;;;x
d_rassivichs_band;Rassivichs Band;;;;;;;;;;;;;x
d_heirs_of_talos;Heirs of Talos;;;;;;;;;;;;;x
d_sovordverd_brothers;Sovordverd Brothers;;;;;;;;;;;;;x
d_mayland_band;Mayland Band;;;;;;;;;;;;;x
d_vylandid_band;Vylandid Band;;;;;;;;;;;;;x
d_dolos_faithful;Dolos Faithful;;;;;;;;;;;;;x
d_jenunvir_faithful;Jenunvir Faithful;;;;;;;;;;;;;x
d_golden_brothers;Golden Brothers;;;;;;;;;;;;;x
d_menia;Menia;;;;;;;;;;;;;x
d_old_telmar;Old Telmar;;;;;;;;;;;;;x
d_tellian_colonies;Tellan Colonies;;;;;;;;;;;;;x
d_salina;Salina;;;;;;;;;;;;;x
d_hotwater_plains;Hotwater Plains;;;;;;;;;;;;;x
d_cereksword;Cereksword;;;;;;;;;;;;;x
d_jademines;Jademines;;;;;;;;;;;;;x
d_zaenr;Zaenr;;;;;;;;;;;;;x
d_raenor;Raenor;;;;;;;;;;;;;x
d_totarne;Totarne;;;;;;;;;;;;;x
d_aesirs;Aesirs;;;;;;;;;;;;;x
d_verak;Verak;;;;;;;;;;;;;x
d_yark;Yark;;;;;;;;;;;;;x
d_daener;Daener;;;;;;;;;;;;;x
d_caenir;Caenir;;;;;;;;;;;;;x
d_ironfall;Ironfall;;;;;;;;;;;;;x
d_reanor;Reanor;;;;;;;;;;;;;x
d_gaven;Gaven;;;;;;;;;;;;;x
d_lyju;Lyju;;;;;;;;;;;;;x
d_nolsthime;Nolsthime;;;;;;;;;;;;;x
d_loxoa;Loxoa;;;;;;;;;;;;;x
d_olbols;Olbols;;;;;;;;;;;;;x
d_salent;Salent;;;;;;;;;;;;;x
d_crennor;Crennor;;;;;;;;;;;;;x
d_telair;Telair;;;;;;;;;;;;;x
d_ciloni;Ciloni;;;;;;;;;;;;;x
d_acfor;Acfor;;;;;;;;;;;;;x
d_minas_velda;Minas Velda;;;;;;;;;;;;;x
d_helimin;Helimin;;;;;;;;;;;;;x
d_uia;Uia;;;;;;;;;;;;;x
d_synn;Synn;;;;;;;;;;;;;x
d_cape_of_aedrs;Cape of Aedrs;;;;;;;;;;;;;x
d_tain;Tain;;;;;;;;;;;;;x
d_stormrock_reach;Stormrock Reach;;;;;;;;;;;;;x
d_the_towers;The Towers;;;;;;;;;;;;;x
d_seaborne;Seaborne;;;;;;;;;;;;;x
d_azem;Azem;;;;;;;;;;;;;x
d_neuri;Neuri;;;;;;;;;;;;;x
d_salchan;Salchan;;;;;;;;;;;;;x
d_gult;Gult;;;;;;;;;;;;;x
d_venden;Venden;;;;;;;;;;;;;x
d_enara;Enara;;;;;;;;;;;;;x
d_sanica;Sanica;;;;;;;;;;;;;x
d_vesine;Vesine;;;;;;;;;;;;;x
d_narboue;Narboue;;;;;;;;;;;;;x
d_krienm;Krienm;;;;;;;;;;;;;x
d_pallyn;Pallyn;;;;;;;;;;;;;x
d_ellyra;Ellyra;;;;;;;;;;;;;x
d_vedia;Vedia;;;;;;;;;;;;;x
d_tylron;Tylron;;;;;;;;;;;;;x
d_daner;Daner;;;;;;;;;;;;;x
d_kyria;Kyria;;;;;;;;;;;;;x
d_aevium;Ævium;;;;;;;;;;;;;x
d_quenim;Quenim;;;;;;;;;;;;;x
d_reme;Reme;;;;;;;;;;;;;x
d_cvini;Cvini;;;;;;;;;;;;;x
d_diodesia;Diodesia;;;;;;;;;;;;;x
d_eperine;Eperine;;;;;;;;;;;;;x
d_ulmium;Ulmium;;;;;;;;;;;;;x
d_constanium;Constaium;;;;;;;;;;;;;x
d_acteium;Acteium;;;;;;;;;;;;;x
d_turnnium;Turnnium;;;;;;;;;;;;;x
d_tolos;Tolos;;;;;;;;;;;;;x

k_collevis;Collevis;;;;;;;;;;;;;x
k_calornlos;Calornlos;;;;;;;;;;;;;x
k_ulind;Ulind;;;;;;;;;;;;;x
k_calavanis;Calavanis;;;;;;;;;;;;;x
k_shannan;Shannan;;;;;;;;;;;;;x
k_riunea;Riunea;;;;;;;;;;;;;x
k_deshian;Deshian;;;;;;;;;;;;;x
k_new_charn;New Charn;;;;;;;;;;;;;x
k_dwarven_states;Dwarven States;;;;;;;;;;;;;x
k_sheshia;Sheshia;;;;;;;;;;;;;x
k_salztash;Salztash;Salztash;Salztash;;Salztash;;;;;;;;;x
k_telmar;Telmar;Telmar;Telmar;;Telmar;;;;;;;;;x
k_koraly;Koraly;Koraly;Koraly;;Koraly;;;;;;;;;x
k_veliualla;Veliualla;Veliualla;Veliualla;;Veliualla;;;;;;;;;x
k_kollash;Kollash;Kollash;Kollash;;Kollash;;;;;;;;;x
k_xesarium;Xesarium;Xesarium;Xesarium;;Xesarium;;;;;;;;;x
k_kolarius;Kolarius;Kolarius;Kolarius;;Kolarius;;;;;;;;;x
k_ogreia;Ogreia;Ogreia;Ogreia;;Ogreia;;;;;;;;;x
k_calor;Calor;Calor;Calor;;Calor;;;;;;;;;x
k_great_desert;Great Desert;Great Desert;Great Desert;;Great Desert;;;;;;;;;x
k_harfang;Harfang;Harfang;Harfang;;Harfang;;;;;;;;;x
k_terebinthia;Terebinthia;Terebinthia;Terebinthia;;Terebinthia;;;;;;;;;x
k_calavar;Calavar;Calavar;Calavar;;Calavar;;;;;;;;;x
k_rebel_narnia;Narnian Rebels;Narnian Rebels;Narnian Rebels;;Narnian Rebels;;;;;;;;;x
k_ettinsmoor;Ettinsmoor;Ettinsmoor;Ettinsmoor;;Ettinsmoor;;;;;;;;;x
k_aslans_country;Aslan's Country;Aslan's Country;Aslan's Country;;Aslan's Country;;;;;;;;;x
k_ramandus_island;Ramandu's Island;Ramandu's Island;Ramandu's Island;;Ramandu's Island;;;;;;;;;x
k_archenland;Archenland;Archenland;Archenland;;Archenland;;;;;;;;;x
k_narnia;Narnia;Narnia;Narnia;;Narnia;;;;;;;;;x
k_luna;Luna;Luna;Luna;;Luna;;;;;;;;;x
k_tirdhreach;Tirdhreach;;;;;;;;;;;;;x
k_iresa;Iresa;;;;;;;;;;;;;x
k_ua_pulioua;Ua Pulioua;;;;;;;;;;;;;x
k_impara;Impara;;;;;;;;;;;;;x
k_dfyrid;Dfyrid;;;;;;;;;;;;;x
k_colivar;Colivar;;;;;;;;;;;;;x
k_seven_isles;Seven Isles;;;;;;;;;;;;;x
k_drakenkolonie;Drakenkolonie;;;;;;;;;;;;;x
k_nephelis;Nephelis;;;;;;;;;;;;;x
k_tethia;Tethia;;;;;;;;;;;;;x
k_wyverinium;Wyverinium;;;;;;;;;;;;;x
k_asteria;Asteria;;;;;;;;;;;;;x
k_karinster;Karinster;;;;;;;;;;;;;x
k_esvenought;Esvenought;;;;;;;;;;;;;x
k_norcenver;Norcenver;;;;;;;;;;;;;x
k_old_dylis;Old Dylis;;;;;;;;;;;;;x
k_wyverinium;Wyverinium;;;;;;;;;;;;;x
k_athmle;Athmle;;;;;;;;;;;;;x
k_karin-welhur;Karin-Welhur;;;;;;;;;;;;;x
k_korozmei;Korozmei;;;;;;;;;;;;;x
k_serinogvord;Serinogvord;;;;;;;;;;;;;x
k_kariavith;Kariavith;;;;;;;;;;;;;x
k_lowvern;Lowvern;;;;;;;;;;;;;x
k_twaryas;Twaryas;;;;;;;;;;;;;x
k_zuntulis;Zuntulis;;;;;;;;;;;;;x
k_ryiaval;Ryiaval;;;;;;;;;;;;;x
k_wilnfords;Wilnfords;;;;;;;;;;;;;x
k_coltenzilk;Coltenzilk;;;;;;;;;;;;;x
k_ulirosen;Ulirosen;;;;;;;;;;;;;x
k_tilrosium;Tilrosium;;;;;;;;;;;;;x
k_wenidalos;Wenidalos;;;;;;;;;;;;;x
k_stjernehimmelen;Stjernehimmelen;;;;;;;;;;;;;x
k_peranis;Peranis;;;;;;;;;;;;;x
k_tilderrend;Tilderrend;;;;;;;;;;;;;x
k_oriltford;Oriltford;;;;;;;;;;;;;x
k_ulioun;Ulioun;;;;;;;;;;;;;x
k_oltenton;Oltenton;;;;;;;;;;;;;x
k_denvenster;Denvenster;;;;;;;;;;;;;x
k_vaegor;Vægor;;;;;;;;;;;;;x
k_pelranium;Pelranium;;;;;;;;;;;;;x
k_nix;Nix;;;;;;;;;;;;;x
k_lichre;Lichre;;;;;;;;;;;;;x
k_nosta;Nosta;;;;;;;;;;;;;x
k_riph;Riph;;;;;;;;;;;;;x
k_haridain;Haridain;;;;;;;;;;;;;x
k_ostimlod;Østimlod;;;;;;;;;;;;;x
k_svenhadr;Svenhadr;;;;;;;;;;;;;x
k_palentir;Palentir;;;;;;;;;;;;;x
k_sorsverd;Sørsverd;;;;;;;;;;;;;x
k_karkengoru;Karkengoru;;;;;;;;;;;;;x
k_ienor;Ienor;;;;;;;;;;;;;x
k_hokubukyowakoku;Hokubukyowakoku;;;;;;;;;;;;;x
k_valuia;Valuia;;;;;;;;;;;;;x
k_ilaris;Ilaris;;;;;;;;;;;;;x
k_senverios;Senverios;;;;;;;;;;;;;x
k_jelvernium;Jelvernium;;;;;;;;;;;;;x
k_xaen;Xaen;;;;;;;;;;;;;x
k_mellounia;Mellounia;;;;;;;;;;;;;x
k_parresen;Parresen;;;;;;;;;;;;;x
k_varnd;Varnd;;;;;;;;;;;;;x
k_liene;Liene;;;;;;;;;;;;;x
k_ulios;Ulios;;;;;;;;;;;;;x
k_arandor;Arandor;;;;;;;;;;;;;x
k_nihou;Nihou;;;;;;;;;;;;;x
k_oliana;Oliana;;;;;;;;;;;;;x
k_langvest;Langvest;;;;;;;;;;;;;x
k_elexol;Elexol;;;;;;;;;;;;;x
k_tzuaranotc;Tzuaranotc;;;;;;;;;;;;;x
k_jeilin;Jeilin;;;;;;;;;;;;;x
k_marsai;Marsai;;;;;;;;;;;;;x
k_axol;Axol;;;;;;;;;;;;;x
k_elichtican;Elichtican;;;;;;;;;;;;;x
k_obun;Obun;;;;;;;;;;;;;x
k_eslia;Eslia;;;;;;;;;;;;;x
k_ryene;Ryene;;;;;;;;;;;;;x
k_lygur;Lygur;;;;;;;;;;;;;x
k_redfort;Redfort;;;;;;;;;;;;;x
k_the_reaches;the Reaches;;;;;;;;;;;;;x
k_bridge_islands;Bridge Islands;;;;;;;;;;;;;x
k_miliros;Miliros;;;;;;;;;;;;;x
k_ranou;Ranou;;;;;;;;;;;;;x
k_tarna;Tarna;;;;;;;;;;;;;x
k_karakaroua;Karakaroua;;;;;;;;;;;;;x
k_ripena;Ripena;;;;;;;;;;;;;x
k_iwiwhao;Iwiwhao;;;;;;;;;;;;;x
k_whenuaongamaunga;Whenuaongamaunga;;;;;;;;;;;;;x
k_tellan_church;Tellan Church;;;;;;;;;;;;;x
k_dylis_migenicals;Dylis Migenicals;;;;;;;;;;;;;x
k_farnfold;Farnfold;;;;;;;;;;;;;x
k_tarnvaash;Tarnvaash;;;;;;;;;;;;;x
k_telmarine_invasion;Telmarine Invaders;;;;;;;;;;;;;x
k_fae;ƒæ;;;;;;;;;;;;;x
k_lerisi;Lerisi;;;;;;;;;;;;;x
k_foreshia;Foreshia;;;;;;;;;;;;;x
k_nerisha;Nerisha;;;;;;;;;;;;;x
k_kerria;Kerria;;;;;;;;;;;;;x
k_old_telmar;Old Telmar;;;;;;;;;;;;;x
k_quan;Quan;;;;;;;;;;;;;x
k_ouer;Ouer;;;;;;;;;;;;;x
k_quendelio;Quendelio;;;;;;;;;;;;;x
k_varios;Varios;;;;;;;;;;;;;x
k_vaine;Vaine;;;;;;;;;;;;;x
k_leusia;Leusia;;;;;;;;;;;;;x
k_lerius;Lerius;;;;;;;;;;;;;x
k_eursia;Eursia;;;;;;;;;;;;;x
k_belak;Belak;;;;;;;;;;;;;x
k_reinorkolonie;Reinorkolonie;;;;;;;;;;;;;x
k_wensila;Wensila;;;;;;;;;;;;;x
k_mienna;Mienna;;;;;;;;;;;;;x
k_chardin;Chardin;;;;;;;;;;;;;x
k_acolos;Acolos;;;;;;;;;;;;;x
k_tolos;Tolos;;;;;;;;;;;;;x
k_synn;Synn;;;;;;;;;;;;;x
k_diodesia;Diodesia;;;;;;;;;;;;;x
k_reme;Reme;;;;;;;;;;;;;x
k_veros;Veros;;;;;;;;;;;;;x
k_niren;Niren;;;;;;;;;;;;;x
k_kyria;Kyria;;;;;;;;;;;;;x
k_telmarine_narnia;Telmarine Narnia;;;;;;;;;;;;;x
k_holyside;Holyside;;;;;;;;;;;;;x
k_awa;Awa;;;;;;;;;;;;;x
k_loiva;Loiva;;;;;;;;;;;;;x
k_raruna;Raruna;;;;;;;;;;;;;x
k_quallium_state;Quallium State;;;;;;;;;;;;;x
k_karite;Karite;;;;;;;;;;;;;x
k_fljont;Fljont;;;;;;;;;;;;;x

e_narnia;Narnia;Narnia;Narnia;;Narnia;;;;;;;;;x
e_sesh;Shesh;;;;;;;;;;;;;x
e_telmar;Empire of Telmar;;;;;;;;;;;;;x
e_calormen;Calormen Empire;Calormen Empire;Calormen Empire;;Calormen Empire;;;;;;;;;x
e_white_narnia;Narnian Empire;Narnian Empire;Narnian Empire;;Narnian Empire;;;;;;;;;x
e_charn;Empire of Charn;Empire of Charn;Empire of Charn;;Empire of Charn;;;;;;;;;x
e_moon_empire;Empire of the Moon;;;;;;;;;;;;;x
e_dylis_tiral;Dylis Tiral;;;;;;;;;;;;;x
e_impara;Impara;;;;;;;;;;;;;x
e_stary_sea;Stary Sea;;;;;;;;;;;;;x
e_surval;Surval;;;;;;;;;;;;;x
e_bay_of_the_moon;Bay of the Moon;;;;;;;;;;;;;x
e_mellounia;Mellounia;;;;;;;;;;;;;x
e_varini;Varini;;;;;;;;;;;;;x
e_yuhniochi;Yuhniochi;;;;;;;;;;;;;x
e_axoleca;Axoleca;;;;;;;;;;;;;x
e_elexol_confederation;Elexol Confederation;;;;;;;;;;;;;x
e_elexol;Elexol;;;;;;;;;;;;;x
e_kingitangahou;Kingitangahou;;;;;;;;;;;;;x
e_eslia;Eslian Empire;;;;;;;;;;;;;x
e_giant_empire;Tainim;;;;;;;;;;;;;x
e_quendelio;Quendelio;;;;;;;;;;;;;x
e_ouer;Ouer;;;;;;;;;;;;;x
e_leuran;Leuran;;;;;;;;;;;;;x
e_cerendia;Cerendia;;;;;;;;;;;;;x

b_stone_table;Stone Table;Stone Table;Stone Table;;Stone Table;;;;;;;;;x 
b_grand_temple_on_terebinthia;Grand Temple on Terebinthia;Grand Temple on Terebinthia;Grand Temple on Terebinthia;;Grand Temple on Terebinthia;;;;;;;;;x 
b_aslans_country;Aslans Country;Aslans Country;Aslans Country;;Aslans Country;;;;;;;;;x 
b_cair_paravel;Cair Paravel;Cair Paravel;Cair Paravel;;Cair Paravel;;;;;;;;;x
b_paravel;Paravel;Paravel;Paravel;;Paravel;;;;;;;;;x
b_helendale;Helendale;Helendale;Helendale;;Helendale;;;;;;;;;x
b_anvard;Anvard;Anvard;Anvard;;Anvard;;;;;;;;;x
b_anvard_pass;Anvard Pass;Anvard Pass;Anvard Pass;;Anvard Pass;;;;;;;;;x
b_riversreach;Riversreach;Riversreach;Riversreach;;Riversreach;;;;;;;;;x
b_galma;Galma;Galma;Galma;;Galma;;;;;;;;;x
b_castle_caspian;Castle Caspian;Castle Caspian;Castle Caspian;;Castle Caspian;;;;;;;;;x
b_shuddering_wood;Shuddering Wood;Shuddering Wood;Shuddering Wood;;Shuddering Wood;;;;;;;;;x
b_dwarfsdale;Dwarfsdale;;;;;;;;;;;;;x
b_aslans_how;Aslans How;;;;;;;;;;;;;x
b_witchcastle;Witchcastle;;;;;;;;;;;;;x
b_witch_temple;Witchtemple;;;;;;;;;;;;;x
b_new_charn;New Charn;;;;;;;;;;;;;x
b_temple_of_charn;Temple of Charn;;;;;;;;;;;;;x
b_cair_paravel_ruins;Cair Paravel Ruins;;;;;;;;;;;;;x
b_frankport;Frankport;;;;;;;;;;;;;x
b_riverfinger;Riverfinger;;;;;;;;;;;;;x
b_glennore;Glennore;;;;;;;;;;;;;x
b_owlswood;Owlswood;;;;;;;;;;;;;x
b_harscove;Harscove;;;;;;;;;;;;;x
b_marshwood;Marshwood;;;;;;;;;;;;;x
b_rushford;Rushford;;;;;;;;;;;;;x
b_bearholme;Bearholme;;;;;;;;;;;;;x
b_glasstonbury;Glasstonbury;;;;;;;;;;;;;x
b_rushwood;Rushford;;;;;;;;;;;;;x
b_stagwood;Stagwood;;;;;;;;;;;;;x
b_mercala;Mercala;;;;;;;;;;;;;x
b_cermania;Cermania;;;;;;;;;;;;;x
b_marshpass;Marshpass;;;;;;;;;;;;;x
b_marshlands;Marshlands;;;;;;;;;;;;;x
b_wiggleswamp;Wiggleswamp;;;;;;;;;;;;;x
b_shribble;Shribble;;;;;;;;;;;;;x
b_beruna;Beruna;;;;;;;;;;;;;x
b_swanhaven;Swanhaven;;;;;;;;;;;;;x
b_houndsglade;Houndsglade;;;;;;;;;;;;;x
b_alandun;Alandun;;;;;;;;;;;;;x
b_lambsmead;Lambsmead;;;;;;;;;;;;;x
b_woolsram;Woolsram;;;;;;;;;;;;;x
b_shieling;Shieling;;;;;;;;;;;;;x
b_riedwell;Riedwell;;;;;;;;;;;;;x
b_ettinsgard;Ettinsgard;;;;;;;;;;;;;x
b_franksfort;Franksfort;;;;;;;;;;;;;x
b_norcastle;Norcastle;;;;;;;;;;;;;x
b_faunwald;Faunwald;;;;;;;;;;;;;x
b_ravenscaur;Ravenscaur;;;;;;;;;;;;;x
b_rushpass;Rushpass;;;;;;;;;;;;;x
b_archenpass;Archenpass;;;;;;;;;;;;;x
b_lionhills;Lionhills;;;;;;;;;;;;;x
b_bannerfield;Bannerfield;;;;;;;;;;;;;x
b_bannerdowns;Bannerdowns;;;;;;;;;;;;;x
b_dancing_lawn;Dancing Lawn;;;;;;;;;;;;;x
b_dryadia;Dryadia;;;;;;;;;;;;;x
b_naiadia;Naiadia;;;;;;;;;;;;;x
b_satyria;Satyria;;;;;;;;;;;;;x
b_maenadia;Maenadia;;;;;;;;;;;;;x
b_western_wood;Western Wood;;;;;;;;;;;;;x
b_alseidia;Alseidia;;;;;;;;;;;;;x
b_miner_downs;Miner Downs;;;;;;;;;;;;;x
b_pegasusia;Pegasusia;;;;;;;;;;;;;x
b_cair_paravel_on_sea;Cair Paravel on Sea;;;;;;;;;;;;;x
b_greatsmith;Greatsmith;;;;;;;;;;;;;x
b_horsefields;Horsefields;;;;;;;;;;;;;x
b_lamassu_valley;Lamassu Valley;;;;;;;;;;;;;x
b_rivera;Rivera;;;;;;;;;;;;;x
b_eponadium;Eponadium;;;;;;;;;;;;;x
b_silenia;Silenia;;;;;;;;;;;;;x
b_pania;Pania;;;;;;;;;;;;;x
b_deerfield;Deerfield;;;;;;;;;;;;;x
b_cerunnosa;Cerunnosa;;;;;;;;;;;;;x
b_aulonia;Aulonia;;;;;;;;;;;;;x
b_boxen;Boxen;;;;;;;;;;;;;x
b_potameidia;Potameidia;;;;;;;;;;;;;x
b_sagittaria;Sagittaria;;;;;;;;;;;;;x
b_sphinxgorge;Sphinx Gorge;;;;;;;;;;;;;x
b_tauridun;Tauridun;;;;;;;;;;;;;x
b_cyllaria;Cyllaria;;;;;;;;;;;;;x
b_centauria;Centauria;;;;;;;;;;;;;x
b_gryphons_roost;Gryphon's Roost;;;;;;;;;;;;;x
b_pinelofts;Pinelofts;;;;;;;;;;;;;x
b_eyrievale;Eyrie Vale;;;;;;;;;;;;;x
b_western_march;Western March;;;;;;;;;;;;;x
b_boaracum;Boaracum;;;;;;;;;;;;;x
b_nimglade;Nimglade;;;;;;;;;;;;;x
b_lakedale;Lakedale;;;;;;;;;;;;;x
b_limnadeon;Limnadeon;;;;;;;;;;;;;x
b_oxenford;Oxenford;;;;;;;;;;;;;x
b_oakwood;Oakwood;;;;;;;;;;;;;x
b_goatwoad;Goatwoad;;;;;;;;;;;;;x
b_craigton;Craigton;;;;;;;;;;;;;x
b_town-on-craigton;Town-on-Craigton;;;;;;;;;;;;;x
b_craigtrine;Craigtrine;;;;;;;;;;;;;x
b_cilfarch;Cilfarch;;;;;;;;;;;;;x
b_lower_cilfarch;Lower Cilfarch;;;;;;;;;;;;;x
b_cilftown;Cilftown;;;;;;;;;;;;;x
b_gorgehead;Gorgehead;;;;;;;;;;;;;x
b_gorgesteps;Gorgesteps;;;;;;;;;;;;;x
b_temple_of_the_gorge;Temple of the Gorge;;;;;;;;;;;;;x
b_lantern_woods;Lantern Woods;;;;;;;;;;;;;x
b_the_lamp_post;The Lamp Post;;;;;;;;;;;;;x
b_badgerhill;Badgerhill;;;;;;;;;;;;;x
b_beaversdam;Beaversdam;;;;;;;;;;;;;x
