#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
PROV1;Sea of Ice;Sea of Ice;Sea of Ice;;Sea of Ice;;;;;;;;;x
PROV315;River Azemon;River Azemon;River Azemon;;River Azemon;;;;;;;;;x
PROV316;River Azemon;River Azemon;River Azemon;;River Azemon;;;;;;;;;x
PROV317;Aslans Country;Aslans Country;Aslans Country;;Aslans Country;;;;;;;;;x
PROV318;Utter East;Utter East;Utter East;;Utter East;;;;;;;;;x
PROV319;Ramandus Island;Ramandus Island;Ramandus Island;;Ramandus Island;;;;;;;;;x
PROV320;Dark Island;Dark Island;Dark Island;;Dark Island;;;;;;;;;x
PROV321;Coriakins Island;Coriakins Island;Coriakins Island;;Coriakins Island;;;;;;;;;x
PROV322;Deathwater Island;Deathwater Island;Deathwater Island;;Deathwater Island;;;;;;;;;x
PROV323;Burnt Island;Burnt Island;Burnt Island;;Burnt Island;;;;;;;;;x
PROV324;Dragon Island;Dragon Island;Dragon Island;;Dragon Island;;;;;;;;;x
PROV325;Avra;Avra;Avra;;Avra;;;;;;;;;x
PROV326;Felimath;Felimath;Felimath;;Felimath;;;;;;;;;x
PROV327;Doorn;Doorn;Doorn;;Doorn;;;;;;;;;x
PROV328;Terebinthia;Terebinthia;Terebinthia;;Terebinthia;;;;;;;;;x
PROV329;Galma;Galma;Galma;;Galma;;;;;;;;;x
PROV330;Brenn;Brenn;Brenn;;Brenn;;;;;;;;;x
PROV331;Muil;Muil;Muil;;Muil;;;;;;;;;x
PROV332;Shost;Shost;Shost;;Shost;;;;;;;;;x
PROV333;Hagan;Hagan;Hagan;;Hagan;;;;;;;;;x
PROV334;Orrom;Orrom;Orrom;;Orrom;;;;;;;;;x
PROV335;Yair;Yair;Yair;;Yair;;;;;;;;;x
PROV336;Glome;Glome;Glome;Glome;;;;;;;;;x
PROV337;Cair Paravel;Cair Paravel;Cair Paravel;;Cair Paravel;;;;;;;;;x
PROV338;Paravel;Paravel;Paravel;;Paravel;;;;;;;;;x
PROV339;Riversreach;Riversreach;Riversreach;;Riversreach;;;;;;;;;x
PROV340;Helendale;Helendale;Helendale;;Helendale;;;;;;;;;x
PROV341;Frankport;Frankport;Frankport;;Frankport;;;;;;;;;x
PROV342;Riverfinger;Riverfinger;Riverfinger;;Riverfinger;;;;;;;;;x
PROV343;Glasstonbury;Glasstonbury;Glasstonbury;;Glasstonbury;;;;;;;;;x
PROV344;Rushford;Rushford;Rushford;;Rushford;;;;;;;;;x
PROV345;Bearholme;Bearholme;Bearholme;;Bearholme;;;;;;;;;x
PROV346;Rushwood;Rushwood;Rushwood;;Rushwood;;;;;;;;;x
PROV347;Stagwood;Stagwood;Stagwood;;Stagwood;;;;;;;;;x
PROV348;Mercala;Mercala;Mercala;;Mercala;;;;;;;;;x
PROV349;Cermania;Cermania;Cermania;;Cermania;;;;;;;;;x
PROV350;Andor;Andor;Andor;;Andor;;;;;;;;;x
PROV351;Glennore;Glennore;Glennore;;Glennore;;;;;;;;;x
PROV352;Owlswood;Owlswood;Owlswood;;Owlswood;;;;;;;;;x
PROV353;Harscove;Harscove;Harscove;;Harscove;;;;;;;;;x
PROV354;Marshwood;Marshwood;Marshwood;;Marshwood;;;;;;;;;x
PROV355;Marshlands;Marshlands;Marshlands;;Marshlands;;;;;;;;;x
PROV356;Marshpass;Marshpass;Marshpass;;Marshpass;;;;;;;;;x
PROV357;Wiggleswamp;Wiggleswamp;Wiggleswamp;;Wiggleswamp;;;;;;;;;x
PROV358;Shribble;Shribble;Shribble;;Shribble;;;;;;;;;x
PROV359;Beruna;Beruna;Beruna;;Beruna;;;;;;;;;x
PROV360;Swanhaven;Swanhaven;Swanhaven;;Swanhaven;;;;;;;;;x
PROV361;Houndsglade;Houndsglade;Houndsglade;;Houndsglade;;;;;;;;;x
PROV362;Alandun;Alandun;Alandun;;Alandun;;;;;;;;;x
PROV363;Lambsmead;Lambsmead;Lambsmead;;Lambsmead;;;;;;;;;x
PROV364;Woolsram;Woolsram;Woolsram;;Woolsram;;;;;;;;;x
PROV365;Shieling;Shieling;Shieling;;Shieling;;;;;;;;;x
PROV366;Riedwell;Riedwell;Riedwell;;Riedwell;;;;;;;;;x
PROV367;Ettinsgard;Ettinsgard;Ettinsgard;;Ettinsgard;;;;;;;;;x
PROV368;Franksfort;Franksfort;Franksfort;;Franksfort;;;;;;;;;x
PROV369;Shuddering Wood;Shuddering Wood;Shuddering Wood;;Shuddering Wood;;;;;;;;;x
PROV370;Dwarfsdale;Dwarfsdale;Dwarfsdale;Dwarfsdale;;;;;;;;;x
PROV371;Norcastle;Norcastle;Norcastle;;Norcastle;;;;;;;;;x
PROV372;Ravenscaur;Ravenscaur;Ravenscaur;;Ravenscaur;;;;;;;;;x
PROV373;Lionhills;Lionhills;Lionhills;;Lionhills;;;;;;;;;x
PROV374;Aslans How;Aslans How;Aslans How;;Aslans How;;;;;;;;;x
PROV375;Bannerfield;Bannerfield;Bannerfield;;Bannerfield;;;;;;;;;x
PROV376;Bannerdowns;Bannerdowns;Bannerdowns;;Bannerdowns;;;;;;;;;x
PROV377;Naiadia;Naiadia;Naiadia;;Naiadia;;;;;;;;;x
PROV378;Dryadia;Dryadia;Dryadia;;Dryadia;;;;;;;;;x
PROV379;Dancing Lawn;Dancing Lawn;Dancing Lawn;;Dancing Lawn;;;;;;;;;x
PROV380;Faunwald;Faunwald;Faunwald;;Faunwald;;;;;;;;;x
PROV381;Maenadia;Maenadia;Maenadia;;Maenadia;;;;;;;;;x
PROV382;Satyria;Satyria;Satyria;;Satyria;;;;;;;;;x
PROV383;Rushpass;Rushpass;Rushpass;;Rushpass;;;;;;;;;x
PROV384;Archenpass;Archenpass;Archenpass;;Archenpass;;;;;;;;;x
PROV385;Miner Downs;Miner Downs;Miner Downs;;Miner Downs;;;;;;;;;x
PROV386;Alseidia;Alseidia;Alseidia;;Alseidia;;;;;;;;;x
PROV387;Western Wood;Western Wood;Western Wood;Western Wood;;;;;;;;;x
PROV388;Pegasusia;Pegasusia;Pegasusia;;Pegasusia;;;;;;;;;x
PROV389;Greatsmith;Greatsmith;Greatsmith;;Greatsmith;;;;;;;;;x
PROV390;Horsefields;Horsefields;Horsefields;;Horsefields;;;;;;;;;x
PROV391;Lamassu Valley;Lamassu Valley;Lamassu Valley;;Lamassu Valley;;;;;;;;;x
PROV392;Rivera;Rivera;Rivera;;Rivera;;;;;;;;;x
PROV393;Eponadium;Eponadium;Eponadium;;Eponadium;;;;;;;;;x
PROV394;Silenia;Silenia;Silenia;;Silenia;;;;;;;;;x
PROV395;Pania;Pania;Pania;;Pania;;;;;;;;;x
PROV396;Deerfield;Deerfield;Deerfield;;Deerfield;;;;;;;;;x
PROV397;Cerunnosa;Cerunnosa;Cerunnosa;;Cerunnosa;;;;;;;;;x
PROV398;Boxen;Boxen;Boxen;;Boxen;;;;;;;;;x
PROV399;Potameidia;Potameidia;Potameidia;;Potameidia;;;;;;;;;x
PROV400;Aulonia;Aulonia;Aulonia;;Aulonia;;;;;;;;;x
PROV401;Sphinxgorge;Sphinxgorge;Sphinxgorge;;Sphinxgorge;;;;;;;;;x
PROV402;Sagittaria;Sagittaria;Sagittaria;;Sagittaria;;;;;;;;;x
PROV403;Tauridun;Tauridun;Tauridun;;Tauridun;;;;;;;;;x
PROV404;Cyllaria;Cyllaria;Cyllaria;;Cyllaria;;;;;;;;;x
PROV405;Centauria;Centauria;Centauria;;Centauria;;;;;;;;;x
PROV406;Magnesia;Magnesia;Magnesia;;Magnesia;;;;;;;;;x
PROV407;Eyrievale;Eyrievale;Eyrievale;;Eyrievale;;;;;;;;;x
PROV408;Pinelofts;Pinelofts;Pinelofts;;Pinelofts;;;;;;;;;x
PROV409;Gryphons Roost;Gryphons Roost;Gryphons Roost;;Gryphons Roost;;;;;;;;;x
PROV410;Boaracum;Boaracum;Boaracum;;Boaracum;;;;;;;;;x
PROV411;Oxenford;Oxenford;Oxenford;;Oxenford;;;;;;;;;x
PROV412;Limnadeon;Limnadeon;Limnadeon;;Limnadeon;;;;;;;;;x
PROV413;Nimglade;Nimglade;Nimglade;;Nimglade;;;;;;;;;x
PROV414;Lakedale;Lakedale;Lakedale;;Lakedale;;;;;;;;;x
PROV415;Beaversdam;Beaversdam;Beaversdam;;Beaversdam;;;;;;;;;x
PROV416;Badgerhill;Badgerhill;Badgerhill;;Badgerhill;;;;;;;;;x
PROV417;Ramswood;Ramswood;Ramswood;;Ramswood;;;;;;;;;x
PROV418;Oakwood;Oakwood;Oakwood;;Oakwood;;;;;;;;;x
PROV419;Whispering Wood;Whispering Wood;Whispering Wood;;Whispering Wood;;;;;;;;;x
PROV420;Lantern Woods;Lantern Woods;Lantern Woods;;Lantern Woods;;;;;;;;;x
PROV421;Goatwoad;Goatwoad;Goatwoad;;Goatwoad;;;;;;;;;x
PROV422;Western March;Western March;Western March;;Western March;;;;;;;;;x
PROV423;Snowbridge;Snowbridge;Snowbridge;;Snowbridge;;;;;;;;;x
PROV424;Riverdon;Riverdon;Riverdon;;Riverdon;;;;;;;;;x
PROV425;Buffin Hills;Buffin Hills;Buffin Hills;;Buffin Hills;;;;;;;;;x
PROV426;Minotauria;Minotauria;Minotauria;;Minotauria;;;;;;;;;x
PROV427;Bovinum;Bovinum;Bovinum;;Bovinum;;;;;;;;;x
PROV428;Cockatricia;Cockatricia;Cockatricia;;Cockatricia;;;;;;;;;x
PROV429;Minoboaria;Minoboaria;Minoboaria;;Minoboaria;;;;;;;;;x
PROV430;Coalmines;Coalmines;Coalmines;;Coalmines;;;;;;;;;x
PROV431;Axacorium;Axacorium;Axacorium;;Axacorium;;;;;;;;;x
PROV432;Ironcave;Ironcave;Ironcave;;Ironcave;;;;;;;;;x
PROV433;Northfields;Northfields;Northfields;;Northfields;;;;;;;;;x
PROV434;Stallionia;Stallionia;Stallionia;;Stallionia;;;;;;;;;x
PROV435;Norwell;Norwell;Norwell;;Norwell;;;;;;;;;x
PROV436;Andalion;Andalion;Andalion;;Andalion;;;;;;;;;x
PROV437;Hartsdale;Hartsdale;Hartsdale;;Hartsdale;;;;;;;;;x
PROV438;Caribou Pastrures;Caribou Pastrures;Caribou Pastrures;;Caribou Pastrures;;;;;;;;;x
PROV439;Northedge;Northedge;Northedge;;Northedge;;;;;;;;;x
PROV440;Deepdelve;Deepdelve;Deepdelve;;Deepdelve;;;;;;;;;x
PROV441;Greathole;Greathole;Greathole;;Greathole;;;;;;;;;x
PROV442;Cilfarch;Cilfarch;Cilfarch;;Cilfarch;;;;;;;;;x
PROV443;Craigton;Craigton;Craigton;;Craigton;;;;;;;;;x
PROV444;Gorgehead;Gorgehead;Gorgehead;;Gorgehead;;;;;;;;;x
PROV445;Eaglevale;Eaglevale;Eaglevale;;Eaglevale;;;;;;;;;x
PROV446;Hidden Cave;Hidden Cave;Hidden Cave;;Hidden Cave;;;;;;;;;x
PROV447;Garden of Youth;Garden of Youth;Garden of Youth;;Garden of Youth;;;;;;;;;x
PROV448;Secret Hill;Secret Hill;Secret Hill;;Secret Hill;;;;;;;;;x
PROV449;Great Waterfall;Great Waterfall;Great Waterfall;;Great Waterfall;;;;;;;;;x
PROV450;Mushroom Hills;Mushroom Hills;Mushroom Hills;;Mushroom Hills;;;;;;;;;x
PROV451;Spritegrove;Spritegrove;Spritegrove;;Spritegrove;;;;;;;;;x
PROV452;Darkeaves;Darkeaves;Darkeaves;;Darkeaves;;;;;;;;;x
PROV453;Grimglade;Grimglade;Grimglade;;Grimglade;;;;;;;;;x
PROV454;Poisontree;Poisontree;Poisontree;;Poisontree;;;;;;;;;x
PROV455;Wolfswood;Wolfswood;Wolfswood;;Wolfswood;;;;;;;;;x
PROV456;Wooseden;Wooseden;Wooseden;;Wooseden;;;;;;;;;x
PROV457;Toadstool Forest;Toadstool Forest;Toadstool Forest;;Toadstool Forest;;;;;;;;;x
PROV458;Snakewood;Snakewood;Snakewood;;Snakewood;;;;;;;;;x
PROV459;Aconitine;Aconitine;Aconitine;;Aconitine;;;;;;;;;x
PROV460;Trollhole;Trollhole;Trollhole;;Trollhole;;;;;;;;;x
PROV461;Wispwood;Wispwood;Wispwood;;Wispwood;;;;;;;;;x
PROV462;Boggle Woods;Boggle Woods;Boggle Woods;;Boggle Woods;;;;;;;;;x
PROV463;Lycania;Lycania;Lycania;;Lycania;;;;;;;;;x
PROV464;Manticorea;Manticorea;Manticorea;;Manticorea;;;;;;;;;x
PROV465;Liche Hollow;Liche Hollow;Liche Hollow;Liche Hollow;;;;;;;;;x
PROV466;Howling Hills;Howling Hills;Howling Hills;;Howling Hills;;;;;;;;;x
PROV467;Witchwood;Witchwood;Witchwood;;Witchwood;;;;;;;;;x
PROV468;Cruelstone;Cruelstone;Cruelstone;;Cruelstone;;;;;;;;;x
PROV469;Boggle Valley;Boggle Valley;Boggle Valley;;Boggle Valley;;;;;;;;;x
PROV470;Ogre Gate;Ogre Gate;Ogre Gate;;Ogre Gate;;;;;;;;;x
PROV471;Ogreia;Ogreia;Ogreia;;Ogreia;;;;;;;;;x
PROV472;Ogre Caves;Ogre Caves;Ogre Caves;;Ogre Caves;;;;;;;;;x
PROV473;Ogreden;Ogreden;Ogreden;;Ogreden;;;;;;;;;x
PROV474;Goblinton;Goblinton;Goblinton;;Goblinton;;;;;;;;;x
PROV475;Hoblinakh;Hoblinakh;Hoblinakh;;Hoblinakh;;;;;;;;;x
PROV476;Orkush;Orkush;Orkush;;Orkush;;;;;;;;;x
PROV477;Giants Bridge;Giants Bridge;Giants Bridge;;Giants Bridge;;;;;;;;;x
PROV478;Labyrinthia;Labyrinthia;Labyrinthia;;Labyrinthia;;;;;;;;;x
PROV479;Mazeium;Mazeium;Mazeium;;Mazeium;;;;;;;;;x
PROV480;Daedalus;Daedalus;Daedalus;;Daedalus;;;;;;;;;x
PROV481;Giants Pass;Giants Pass;Giants Pass;;Giants Pass;;;;;;;;;x
PROV482;Giants Road;Giants Road;Giants Road;;Giants Road;;;;;;;;;x
PROV483;Giants Gate;Giants Gate;Giants Gate;;Giants Gate;;;;;;;;;x
PROV484;Mountain Fortress;Mountain Fortress;Mountain Fortress;;Mountain Fortress;;;;;;;;;x
PROV485;Gargoyle Mountains;Gargoyle Mountains;Gargoyle Mountains;;Gargoyle Mountains;;;;;;;;;x
PROV486;Goblin Tunnels;Goblin Tunnels;Goblin Tunnels;;Goblin Tunnels;;;;;;;;;x
PROV487;Ruinous;Ruinous;Ruinous;;Ruinous;;;;;;;;;x
PROV488;Harfang;Harfang;Harfang;;Harfang;;;;;;;;;x
PROV489;Goliathia;Goliathia;Goliathia;;Goliathia;;;;;;;;;x
PROV490;Gath;Gath;Gath;;Gath;;;;;;;;;x
PROV491;Tarnaphil;Tarnaphil;Tarnaphil;;Tarnaphil;;;;;;;;;x
PROV492;Ogogog;Ogogog;Ogogog;;Ogogog;;;;;;;;;x
PROV493;Gibboric;Gibboric;Gibboric;;Gibboric;;;;;;;;;x
PROV494;Emimoor;Emimoor;Emimoor;;Emimoor;;;;;;;;;x
PROV495;Anakiar;Anakiar;Anakiar;;Anakiar;;;;;;;;;x
PROV496;Titanor;Titanor;Titanor;;Titanor;;;;;;;;;x
PROV497;Aegirsport;Aegirsport;Aegirsport;;Aegirsport;;;;;;;;;x
PROV498;Jotnaris;Jotnaris;Jotnaris;;Jotnaris;;;;;;;;;x
PROV499;Underland;Underland;Underland;;Underland;;;;;;;;;x
PROV500;Ettinmearns;Ettinmearns;Ettinmearns;;Ettinmearns;;;;;;;;;x
PROV501;Skelligmoor;Skelligmoor;Skelligmoor;;Skelligmoor;;;;;;;;;x
PROV502;Ettinsbay;Ettinsbay;Ettinsbay;;Ettinsbay;;;;;;;;;x
PROV503;Seacairn;Seacairn;Seacairn;;Seacairn;;;;;;;;;x
PROV504;Hattinshorn;Hattinshorn;Hattinshorn;;Hattinshorn;;;;;;;;;x
PROV505;Bridgegate;Bridgegate;Bridgegate;;Bridgegate;;;;;;;;;x
PROV506;Cairnsmere;Cairnsmere;Cairnsmere;;Cairnsmere;;;;;;;;;x
PROV507;Bridgeway;Bridgeway;Bridgeway;;Bridgeway;;;;;;;;;x
PROV508;Widevalley;Widevalley;Widevalley;;Widevalley;;;;;;;;;x
PROV509;Jotuncroft;Jotuncroft;Jotuncroft;;Jotuncroft;;;;;;;;;x
PROV510;Twinheads;Twinheads;Twinheads;;Twinheads;;;;;;;;;x
PROV511;Fourarm;Fourarm;Fourarm;;Fourarm;;;;;;;;;x
PROV512;Ettinsgate;Ettinsgate;Ettinsgate;;Ettinsgate;;;;;;;;;x
PROV513;Greatcairns;Greatcairns;Greatcairns;;Greatcairns;;;;;;;;;x
PROV514;Chiefsmoor;Chiefsmoor;Chiefsmoor;;Chiefsmoor;;;;;;;;;x
PROV515;Stumbleby;Stumbleby;Stumbleby;;Stumbleby;;;;;;;;;x
PROV516;Bighills;Bighills;Bighills;;Bighills;;;;;;;;;x
PROV517;Ettinsmire;Ettinsmire;Ettinsmire;;Ettinsmire;;;;;;;;;x
PROV518;Steepcraig;Steepcraig;Steepcraig;;Steepcraig;;;;;;;;;x
PROV519;Giantknolls;Giantknolls;Giantknolls;;Giantknolls;;;;;;;;;x
PROV520;Wildmere;Wildmere;Wildmere;;Wildmere;;;;;;;;;x
PROV521;Ogresmoor;Ogresmoor;Ogresmoor;;Ogresmoor;;;;;;;;;x
PROV522;Cyclopsia;Cyclopsia;Cyclopsia;;Cyclopsia;;;;;;;;;x
PROV523;Cycairn;Cycairn;Cycairn;;Cycairn;;;;;;;;;x
PROV524;Argemoor;Argemoor;Argemoor;;Argemoor;;;;;;;;;x
PROV525;Eyeknock;Eyeknock;Eyeknock;;Eyeknock;;;;;;;;;x
PROV526;Tethia;Tethia;Tethia;;Tethia;;;;;;;;;x#
PROV527;Nephelea;Nephelea;Nephelea;;Nephelea;;;;;;;;;x
PROV528;Avalonis;Avalonis;Avalonis;;Avalonis;;;;;;;;;x#
PROV529;Nereidia;Nereidia;Nereidia;;Nereidia;;;;;;;;;x
PROV530;Pleiadea;Pleiadea;Pleiadea;;Pleiadea;;;;;;;;;x
PROV531;Asteria;Asteria;Asteria;;Asteria;;;;;;;;;x
PROV532;Auraeis;Auraeis;Auraeis;;Auraeis;;;;;;;;;x#
PROV533;Draconium;Draconium;Draconium;;Draconium;;;;;;;;;x
PROV534;Draxuvia;Draxuvia;Draxuvia;;Draxuvia;;;;;;;;;x
PROV535;Wyvernia;Wyvernia;Wyvernia;;Wyvernia;;;;;;;;;x
PROV536;Wyvern Point;Wyvern Point;Wyvern Point;;Wyvern Point;;;;;;;;;x
PROV537;Longwyrm;Longwyrm;Longwyrm;;Longwyrm;;;;;;;;;x
PROV538;Dragonbeach;Dragonbeach;Dragonbeach;;Dragonbeach;;;;;;;;;x
PROV539;Cetusia;Cetusia;Cetusia;;Cetusia;;;;;;;;;x
PROV540;Smokalius;Smokalius;Smokalius;;Smokalius;;;;;;;;;x
PROV541;Nagazmey;Nagazmey;Nagazmey;;Nagazmey;;;;;;;;;x
PROV542;Revenhold;Revenhold;Revenhold;;Revenhold;;;;;;;;;x
PROV543;Taninford;Taninford;Taninford;;Taninford;;;;;;;;;x
PROV544;Lampadia;Lampadia;Lampadia;;Lampadia;;;;;;;;;x
PROV545;Pyroaeium;Pyroaeium;Pyroaeium;;Pyroaeium;;;;;;;;x
PROV546;Promethia;Promethia;Promethia;;Promethia;;;;;;;;;x
PROV547;Anvard;Anvard;Anvard;;Anvard;;;;;;;;;x
PROV548;Anvard Pass;Anvard Pass;Anvard Pass;;Anvard Pass;;;;;;;;;x
PROV549;Southern March;Southern March;Southern March;;Southern March;;;;;;;;;x
PROV550;Percivale;Percivale;Percivale;;Percivale;;;;;;;;;x
PROV551;Camelodia;Camelodia;Camelodia;;Camelodia;;;;;;;;;x
PROV552;Lancerdon;Lancerdon;Lancerdon;;Lancerdon;;;;;;;;;x
PROV553;South Valley;South Valley;South Valley;;South Valley;;;;;;;;;x
PROV554;Narrowdell;Narrowdell;Narrowdell;;Narrowdell;;;;;;;;;x
PROV555;Calennor;Calennor;Calennor;;Calennor;;;;;;;;;x
PROV556;Stormness Pass;Stormness Pass;Stormness Pass;;Stormness Pass;;;;;;;;;x
PROV557;Aberness;Aberness;Aberness;;Aberness;;;;;;;;;x
PROV558;Stormness Head;Stormness Head;Stormness Head;;Stormness Head;;;;;;;;;x
PROV559;Uhtria;Uhtria;Uhtria;;Uhtria;;;;;;;;;x
PROV560;Gelfria;Gelfria;Gelfria;;Gelfria;;;;;;;;;x
PROV561;Calinnes;Calinnes;Calinnes;;Calinnes;;;;;;;;;x
PROV562;Gowanod;Gowanod;Gowanod;;Gowanod;;;;;;;;;x
PROV563;Colscleft;Colscleft;Colscleft;;Colscleft;;;;;;;;;x
PROV564;Daladerra;Daladerra;Daladerra;;Daladerra;;;;;;;;;x
PROV565;Emania;Emania;Emania;;Emania;;;;;;;;;x
PROV566;Cair Oriel;Cair Oriel;Cair Oriel;;Cair Oriel;;;;;;;;;x
PROV567;Connlithe;Connlithe;Connlithe;;Connlithe;;;;;;;;;x
PROV568;Bearunor;Bearunor;Bearunor;;Bearunor;;;;;;;;;x
PROV569;Narnia Pass;Narnia Pass;Narnia Pass;;Narnia Pass;;;;;;;;;x
PROV570;Arrowford;Arrowford;Arrowford;;Arrowford;;;;;;;;;x
PROV571;Seagate;Seagate;Seagate;;Seagate;;;;;;;;;x
PROV572;Swantref;Swantref;Swantref;;Swantref;;;;;;;;;x
PROV573;Cairbenek;Cairbenek;Cairbenek;;Cairbenek;;;;;;;;;x
PROV574;Archenwood;Archenwood;Archenwood;;Archenwood;;;;;;;;;x
PROV575;Tranglam;Tranglam;Tranglam;;Tranglam;;;;;;;;;x
PROV576;Sheecoil;Sheecoil;Sheecoil;;Sheecoil;;;;;;;;;x
PROV577;Oreadia;Oreadia;Oreadia;;Oreadia;;;;;;;;;x
PROV578;Napaeia;Napaeia;Napaeia;;Napaeia;;;;;;;;;x
PROV579;Borgard;Borgard;Borgard;;Borgard;;;;;;;;;x
PROV580;Pascalen;Pascalen;Pascalen;;Pascalen;;;;;;;;;x
PROV581;Mount Pire;Mount Pire;Mount Pire;;Mount Pire;;;;;;;;;x
PROV582;Lyredale;Lyredale;Lyredale;;Lyredale;;;;;;;;;x
PROV583;Lelmat;Lelmat;Lelmat;;Lelmat;;;;;;;;;x
PROV584;Canyonhead;Canyonhead;Canyonhead;;Canyonhead;;;;;;;;;x
PROV585;Dellourea;Dellourea;Dellourea;;Dellourea;;;;;;;;;x
PROV586;Southguard;Southguard;Southguard;;Southguard;;;;;;;;;x
PROV587;Desert Gate;Desert Gate;Desert Gate;;Desert Gate;;;;;;;;;x
PROV588;Cair Anial;Cair Anial;Cair Anial;;Cair Anial;;;;;;;;;x
PROV589;Southpass;Southpass;Southpass;;Southpass;;;;;;;;;x
PROV590;Southvale;Southvale;Southvale;;Southvale;;;;;;;;;x
PROV591;Orangia;Orangia;Orangia;;Orangia;;;;;;;;;x
PROV592;Willoughby;Willoughby;Willoughby;;Willoughby;;;;;;;;;x
PROV593;Appledin;Appledin;Appledin;;Appledin;;;;;;;;;x
PROV594;Greendale;Greendale;Greendale;;Greendale;;;;;;;;;x
PROV595;New Charn;New Charn;New Charn;;New Charn;;;;;;;;;x
PROV596;Winterfield;Winterfield;Winterfield;;Winterfield;;;;;;;;;x
PROV597;Hagtessia;Hagtessia;Hagtessia;;Hagtessia;;;;;;;;;x
PROV598;Witchcastle;Witchcastle;Witchcastle;;Witchcastle;;;;;;;;;x
PROV599;Lycanturf;Lycanturf;Lycanturf;;Lycanturf;;;;;;;;;x
PROV600;Wraithmire;Wraithmire;Wraithmire;;Wraithmire;;;;;;;;;x
PROV601;Harpyden;Harpyden;Harpyden;;Harpyden;;;;;;;;;x
PROV602;Cubiosis;Cubiosis;Cubiosis;;Cubiosis;;;;;;;;;x
PROV603;Vampyria;Vampyria;Vampyria;;Vampyria;;;;;;;;;x
PROV604;Estriend;Estriend;Estriend;;Estriend;;;;;;;;;x
PROV605;Coldplains;Coldplains;Coldplains;;Coldplains;;;;;;;;;x
PROV606;Yagahexe;Yagahexe;Yagahexe;;Yagahexe;;;;;;;;;x
PROV607;Cronetower;Cronetower;Cronetower;;Cronetower;;;;;;;;;x
PROV608;Bloodbourn;Bloodbourn;Bloodbourn;;Bloodbourn;;;;;;;;;x
PROV609;Vertorony;Vertorony;Vertorony;;Vertorony;;;;;;;;;x
PROV610;Grendilow;Grendilow;Grendilow;;Grendilow;;;;;;;;;x
PROV611;Knuckeris;Knuckeris;Knuckeris;;Knuckeris;;;;;;;;;x
PROV612;Nixia;Nixia;Nixia;;Nixia;;;;;;;;;x
PROV613;Sirenia;Sirenia;Sirenia;;Sirenia;;;;;;;;;x
PROV614;Grimfoss;Grimfoss;Grimfoss;;Grimfoss;;;;;;;;;x
PROV615;Nokkenorst;Nokkenorst;Nokkenorst;;Nokkenorst;;;;;;;;;x
PROV616;Kelpire;Kelpire;Kelpire;;Kelpire;;;;;;;;;x
PROV617;Gorgania;Gorgania;Gorgania;;Gorgania;;;;;;;;;x
PROV618;Medusia;Medusia;Medusia;;Medusia;;;;;;;;;x
PROV619;Barrier Waste;Barrier Waste;Barrier Waste;;Barrier Waste;;;;;;;;;x
PROV620;Treemarch;Treemarch;Treemarch;;Treemarch;;;;;;;;;x
PROV621;Normark;Normark;Normark;;Normark;;;;;;;;;x
PROV622;Severgard;Severgard;Severgard;;Severgard;;;;;;;;;x
PROV623;Gamayuna;Gamayuna;Gamayuna;;Gamayuna;;;;;;;;;x
PROV624;Alkonosta;Alkonosta;Alkonosta;;Alkonosta;;;;;;;;;x
PROV625;Impcaves;Impcaves;Impcaves;;Impcaves;;;;;;;;;x
PROV626;Imparia;Imparia;Imparia;;Imparia;;;;;;;;;x
PROV627;Coldliche;Coldliche;Coldliche;;Coldliche;;;;;;;;;x
PROV628;Gremlinum;Gremlinum;Gremlinum;;Gremlinum;;;;;;;;;x
PROV629;Karuria;Karuria;Karuria;;Karuria;;;;;;;;;x
PROV630;Tengutia;Tengutia;Tengutia;;Tengutia;;;;;;;;;x
PROV631;Baleria;Baleria;Baleria;;Baleria;;;;;;;;;x
PROV632;Arimaspia;Arimaspia;Arimaspia;;Arimaspia;;;;;;;;;x
PROV633;Fomoirea;Fomoirea;Fomoirea;;Fomoirea;;;;;;;;;x
PROV634;Bolgfire;Bolgfire;Bolgfire;;Bolgfire;;;;;;;;;x
PROV635;Faebaria;Faebaria;Faebaria;;Faebaria;;;;;;;;;x
PROV636;Riphea;Riphea;Riphea;;Riphea;;;;;;;;;x
PROV637;Chionia;Chionia;Chionia;;Chionia;;;;;;;;;x
PROV638Hyadia;Hyadia;Hyadia;;Hyadia;;;;;;;;;x
PROV639;Leucia;Leucia;Leucia;;Leucia;;;;;;;;;x
PROV640;Minthia;Minthia;Minthia;;Minthia;;;;;;;;;x
PROV641;Boreia;Boreia;Boreia;;Boreia;;;;;;;;;x
PROV642;Samoia;Samoia;Samoia;;Samoia;;;;;;;;;x
PROV643;Walrusia;Walrusia;Walrusia;;Walrusia;;;;;;;;;x
PROV644;Hypoboreis;Hypoboreis;Hypoboreis;;Hypoboreis;;;;;;;;;x
PROV645;Tundra Waste;Tundra Waste;Tundra Waste;;Tundra Waste;;;;;;;;;x
PROV646;Great East Desert;Great East Desert;Great East Desert;;Great East Desert;;;;;;;;;x
PROV647;Great West Desert;Great West Desert;Great West Desert;;Great West Desert;;;;;;;;;x
PROV648;Gardengate;Gardengate;Gardengate;;Gardengate;;;;;;;;;x
PROV649;Southgarden;Southgarden;Southgarden;;Southgarden;;;;;;;;;x
PROV650;Doriam;Doriam;Doriam;;Doriam;;;;;;;;;x
